cell_id,condition,x,y
train_585,control,7.123343467712402,2.8471784591674805
train_586,control,0.5008401274681091,-0.12472689151763916
train_587,control,7.364397048950195,-13.401634216308594
train_588,control,3.699777126312256,1.5507447719573975
train_589,control,-0.7992199063301086,0.966657280921936
train_590,control,0.21711677312850952,-4.350338935852051
train_591,control,-7.630838394165039,-5.137476444244385
train_592,control,-10.555219650268555,-2.6870787143707275
train_593,control,2.597891330718994,3.5432820320129395
train_594,control,-11.722206115722656,-1.9111231565475464
train_595,control,6.03201961517334,1.1689395904541016
train_596,control,-7.082997798919678,-1.893501877784729
train_597,control,-0.7701556086540222,1.4180641174316406
train_598,control,3.9358863830566406,0.18305730819702148
train_599,control,-6.895063400268555,-0.7909770011901855
train_600,control,-4.879600524902344,3.892070770263672
train_601,control,6.305142879486084,2.368009090423584
train_602,control,-0.5604734420776367,-2.577479600906372
train_603,control,-3.9056639671325684,-3.2000832557678223
train_604,control,6.0636701583862305,-2.7647204399108887
train_605,control,1.129499912261963,-2.016636371612549
train_606,control,-2.9585514068603516,-6.189640998840332
train_607,control,7.254809856414795,-5.90414571762085
train_608,control,3.867901086807251,-3.0759971141815186
train_609,control,10.098833084106445,4.537254333496094
train_610,control,11.076075553894043,-1.7982561588287354
train_611,control,12.9197998046875,-12.322710037231445
train_612,control,-7.252624988555908,-0.7737032771110535
train_613,control,8.202987670898438,5.182138919830322
train_614,control,-3.8733198642730713,2.2001547813415527
train_615,control,-0.2046365737915039,0.2147001028060913
train_616,control,5.9278154373168945,-4.131355285644531
train_617,control,-5.850811004638672,-2.6221818923950195
train_618,control,-1.4719722270965576,-1.7795729637145996
train_619,control,2.5996384620666504,5.690546035766602
train_620,control,2.9203717708587646,-6.834857940673828
train_621,control,4.059513568878174,-2.5046639442443848
train_622,control,2.0156843662261963,-3.5873889923095703
train_623,control,-0.7898876667022705,-8.834562301635742
train_624,control,-0.4750267267227173,0.6045328974723816
train_625,control,3.527545928955078,1.9589722156524658
train_626,control,-1.1314269304275513,2.8924639225006104
train_627,control,-1.970240831375122,1.8567755222320557
train_628,control,-0.04948776960372925,1.823510766029358
train_629,control,4.61717414855957,-1.1942815780639648
train_630,control,-7.7471489906311035,-0.9566963911056519
train_631,control,-6.538628101348877,-3.4853460788726807
train_632,control,5.521269798278809,-1.709970474243164
train_633,control,-4.33961820602417,-0.41829854249954224
train_634,control,3.6528947353363037,0.26718950271606445
train_635,control,-5.728776454925537,5.159991264343262
train_636,control,-8.408716201782227,-1.4014309644699097
train_637,control,5.493568420410156,1.6003265380859375
train_638,control,0.5211237072944641,0.7711580395698547
train_639,control,4.5835113525390625,3.6415584087371826
train_640,control,4.915255546569824,2.55407977104187
train_641,control,6.051782608032227,0.6534461975097656
train_642,control,-4.857106685638428,3.1403536796569824
train_643,control,-7.615523338317871,-1.070420503616333
train_644,control,5.579494476318359,0.5831805467605591
train_645,control,0.37709128856658936,-8.838037490844727
train_646,control,1.0541783571243286,2.932600736618042
train_647,control,1.9127458333969116,-6.516870498657227
train_648,control,14.244863510131836,-7.119365215301514
train_649,control,-7.677420139312744,2.156069040298462
train_650,control,10.235712051391602,-0.6313533782958984
train_651,control,-0.2645421326160431,-0.9090127944946289
train_652,control,5.039112091064453,3.9216320514678955
train_653,control,12.581191062927246,2.9825775623321533
train_654,control,9.324590682983398,3.924325942993164
train_655,control,6.768276691436768,-5.759795188903809
train_656,control,2.7634429931640625,0.0957430899143219
train_657,control,4.388214111328125,0.13940131664276123
train_658,control,9.447030067443848,6.126657485961914
train_659,control,-6.578293800354004,-0.4796951413154602
train_660,control,-3.1536343097686768,-3.8154184818267822
train_661,control,-5.734350204467773,2.0633087158203125
train_662,control,1.2897369861602783,-0.09394609928131104
train_663,control,5.007862091064453,5.870684623718262
train_664,control,2.149872064590454,-2.728426933288574
train_665,control,2.8399975299835205,3.655026435852051
train_666,control,2.8854336738586426,-0.6254191994667053
train_667,control,3.8505117893218994,4.995680809020996
train_668,control,-2.9549684524536133,-5.309360504150391
train_669,control,4.80317497253418,-9.420291900634766
train_670,control,-11.505535125732422,1.2552094459533691
train_671,control,1.8839749097824097,-0.6669450402259827
train_672,control,2.030585765838623,2.6689913272857666
train_673,control,9.940967559814453,-4.572452545166016
train_674,control,7.870680809020996,-2.804361343383789
train_675,control,6.495876312255859,3.3371617794036865
train_676,control,3.3251824378967285,4.605179786682129
train_677,control,2.70099139213562,-1.8949344158172607
train_678,control,13.15322494506836,-2.6638379096984863
train_679,control,-1.3918793201446533,1.6607449054718018
train_680,control,3.2240753173828125,1.341475009918213
train_681,control,2.1875433921813965,-2.685206890106201
train_682,control,-6.252650260925293,-1.5096360445022583
train_683,control,-5.9003777503967285,3.0029051303863525
train_684,control,-2.2698144912719727,-0.2578839063644409
train_685,control,-13.602231979370117,-1.3135802745819092
train_686,control,-11.102396965026855,0.17736554145812988
train_687,control,-12.742746353149414,-2.3401734828948975
train_688,control,-1.3232128620147705,0.5407155752182007
train_689,control,-5.475174903869629,-3.3633036613464355
train_690,control,-8.095952987670898,2.0781688690185547
train_691,control,7.42800235748291,-1.2578930854797363
train_692,control,-8.812464714050293,0.539868950843811
train_693,control,5.154361248016357,-0.5968088507652283
train_694,control,-5.547952651977539,-1.7177653312683105
train_695,control,-7.090437889099121,1.0780835151672363
train_696,control,7.478419780731201,0.9843035340309143
train_697,control,9.59628677368164,2.9456231594085693
train_698,control,-15.624611854553223,5.72916316986084
train_699,control,7.210953235626221,0.728529155254364
train_700,control,3.438131093978882,0.8068972826004028
train_701,control,-5.89027738571167,0.34033793210983276
train_702,control,-3.165703773498535,-4.80525016784668
train_703,control,-10.874210357666016,-3.6941044330596924
train_704,control,0.7226833701133728,6.799167156219482
train_705,control,-8.22512435913086,-2.264585018157959
train_706,control,5.262326240539551,0.6003498435020447
train_707,control,10.055228233337402,-14.230293273925781
train_708,control,-6.004338264465332,-6.738981246948242
train_709,control,-0.5472854971885681,-4.424630165100098
train_710,control,1.712260127067566,1.575406551361084
train_711,control,1.2450212240219116,4.586956977844238
train_712,control,-14.138019561767578,2.6022467613220215
train_713,control,4.2747392654418945,0.390932559967041
train_714,control,-5.969531059265137,-1.6965484619140625
train_715,control,4.2377519607543945,6.896885871887207
train_716,control,7.586207866668701,-2.996241807937622
train_717,control,4.4313554763793945,-1.3615996837615967
train_718,control,-5.112224102020264,2.883880138397217
train_719,control,5.890228271484375,1.7808892726898193
train_720,control,-3.9309937953948975,2.0855603218078613
train_721,control,1.350062370300293,-0.8728070855140686
train_722,control,4.143367767333984,-0.45436960458755493
train_723,control,-3.8117008209228516,3.3419532775878906
train_724,control,4.400378227233887,1.8559707403182983
train_725,control,-1.7114317417144775,0.2641761600971222
train_726,control,-4.191737174987793,-3.9878756999969482
train_727,control,8.259662628173828,4.444684028625488
train_728,control,-9.02782154083252,3.7072811126708984
train_729,control,-4.581321716308594,0.7188714742660522
train_730,control,-4.535141944885254,-2.0231175422668457
train_731,control,7.06581974029541,-6.273289680480957
train_732,control,-2.018174409866333,0.4730570614337921
train_733,control,-5.905308246612549,-3.584092140197754
train_734,control,-6.531075477600098,-1.0114871263504028
train_735,control,-7.420599937438965,-0.081656813621521
train_736,control,-10.286604881286621,-2.215613603591919
train_737,control,-2.5825202465057373,-5.5304059982299805
train_738,control,-13.008231163024902,-0.31233012676239014
train_739,control,-1.2138471603393555,-6.230611324310303
train_740,control,-7.619297504425049,-0.8188849687576294
train_741,control,15.55276870727539,-9.437522888183594
train_742,control,-8.597615242004395,-3.5878725051879883
train_743,control,-4.961256504058838,5.210601806640625
train_744,control,4.703496932983398,8.679197311401367
train_745,control,-9.350366592407227,-2.1549770832061768
train_746,control,-6.612309455871582,-0.2793367803096771
train_747,control,-4.086236000061035,-0.8792340755462646
train_748,control,-8.779361724853516,-3.2648801803588867
train_749,control,0.9188207387924194,6.705735206604004
train_750,control,-11.96509838104248,-3.531102418899536
train_751,control,0.3299732804298401,-0.3340890407562256
train_752,control,-8.524070739746094,5.160970687866211
train_753,control,-1.6449050903320312,3.691028594970703
train_754,control,7.530357360839844,3.725693941116333
train_755,control,1.3270572423934937,5.488295078277588
train_756,control,-7.202808380126953,-2.4752323627471924
train_757,control,5.104429244995117,2.855900526046753
train_758,control,-7.826052665710449,-4.106022357940674
train_759,control,-11.260107040405273,0.31552332639694214
train_760,control,5.960253715515137,-0.20641028881072998
train_761,control,-13.192235946655273,-1.5158134698867798
train_762,control,6.943058967590332,5.086109638214111
train_763,control,-5.235966205596924,1.9780501127243042
train_764,control,-5.167605400085449,0.6764553785324097
train_765,control,8.569112777709961,-0.1266390085220337
train_766,control,-2.5949487686157227,-0.37025466561317444
train_767,control,-1.7572115659713745,0.7060866355895996
train_768,control,-0.4742334485054016,3.8854103088378906
train_769,control,-5.58596134185791,4.209092140197754
train_770,control,4.566101551055908,2.5916688442230225
train_771,control,6.001345157623291,-4.708645343780518
train_772,control,-0.7960385084152222,1.7596856355667114
train_773,control,-3.697150230407715,3.5946481227874756
train_774,control,-0.36391955614089966,6.925701141357422
train_775,control,-2.149216651916504,-1.4469106197357178
train_776,control,6.254189491271973,5.327260971069336
train_777,control,3.177851438522339,4.319090366363525
train_778,control,1.1220507621765137,8.709100723266602
train_779,control,6.499551773071289,3.9803380966186523
train_780,control,7.770201683044434,0.6440094113349915
train_781,control,-0.8924421072006226,0.5775739550590515
train_782,control,-7.357669353485107,-1.5706615447998047
train_783,control,1.5121355056762695,-5.7561936378479
train_784,control,-13.12791633605957,2.945441722869873
train_785,control,-4.133553981781006,1.4530212879180908
train_786,control,1.1060950756072998,-2.457118272781372
train_787,control,4.400009632110596,-0.9056919813156128
train_788,control,6.799384593963623,0.18682490289211273
train_789,control,2.076369285583496,-2.3680856227874756
train_790,control,-2.9963717460632324,1.0121102333068848
train_791,control,-4.939537048339844,-0.40752363204956055
train_792,control,5.344725608825684,-1.8678483963012695
train_793,control,-0.8026633858680725,1.2289979457855225
train_794,control,5.06901216506958,0.7223213315010071
train_795,control,2.352466344833374,7.17030143737793
train_796,control,3.89923357963562,3.779275894165039
train_797,control,8.751923561096191,-4.203193664550781
train_798,control,-9.602373123168945,4.578293800354004
train_799,control,9.253427505493164,4.288317680358887
train_800,control,-12.928300857543945,2.3123836517333984
train_801,control,-5.6379876136779785,-0.7373673915863037
train_802,control,-1.8996524810791016,0.6804912090301514
train_803,control,-2.755516767501831,4.6125593185424805
train_804,control,-4.140100002288818,-0.4130510091781616
train_805,control,-4.759744644165039,-0.029356777667999268
train_806,control,-8.725261688232422,2.4005939960479736
train_807,control,-1.3656786680221558,-5.573806285858154
train_808,control,-3.0067737102508545,-1.6892482042312622
train_809,control,5.355035781860352,1.9604119062423706
train_810,control,1.6474571228027344,-0.42142391204833984
train_811,control,-0.42000114917755127,-2.2487449645996094
train_812,control,-3.4919047355651855,-0.06198620796203613
train_813,control,14.850616455078125,-9.46954345703125
train_814,control,6.95129919052124,-1.4743186235427856
train_815,control,-1.724411964416504,-7.35634708404541
train_816,control,-10.754558563232422,-3.0282275676727295
train_817,control,-8.878366470336914,1.7803444862365723
train_818,control,-4.279542922973633,-1.0972578525543213
train_819,control,4.713650703430176,3.568976402282715
train_820,control,7.830658912658691,1.3894882202148438
train_821,control,-7.065667152404785,-2.0022804737091064
train_822,control,-2.090094566345215,-1.7034378051757812
train_823,control,-5.596484184265137,-1.4809321165084839
train_824,control,13.734601974487305,2.1176705360412598
train_825,control,0.24706190824508667,-0.3246724307537079
train_826,control,3.052612066268921,7.220851421356201
train_827,control,-1.5846428871154785,5.710955619812012
train_828,control,2.721658229827881,2.9843926429748535
train_829,control,0.8677277565002441,4.520551681518555
train_830,control,-5.749229431152344,0.3437539041042328
train_831,control,3.9713637828826904,-0.024540066719055176
train_832,control,6.894074440002441,-0.06310302019119263
train_833,control,2.3185904026031494,4.649919509887695
train_834,control,-4.695396900177002,1.4298388957977295
train_835,control,-5.854163646697998,1.5416131019592285
train_836,control,-7.505040645599365,2.3348731994628906
train_837,control,14.735403060913086,-1.3112894296646118
train_838,control,3.052678108215332,0.2051878273487091
train_839,control,2.0601494312286377,-2.343503713607788
train_840,control,-5.829016208648682,0.9985944032669067
train_841,control,-12.019250869750977,-0.847514808177948
train_842,control,-6.427835464477539,-1.612592339515686
train_843,control,12.79034423828125,-6.485336780548096
train_844,control,5.207740306854248,2.762570381164551
train_845,control,4.04004430770874,5.0720601081848145
train_846,control,3.1305503845214844,-1.1743664741516113
train_847,control,-2.108962059020996,2.3423614501953125
train_848,control,2.864016532897949,-2.0716583728790283
train_849,control,4.974736213684082,-1.9928500652313232
train_850,control,-3.790836811065674,-5.571018218994141
train_851,control,-4.007778167724609,-3.8402767181396484
train_852,control,3.4686594009399414,-1.89866042137146
train_853,control,2.7090981006622314,2.150280475616455
train_854,control,-2.0576791763305664,3.0673022270202637
train_855,control,-4.883087158203125,-1.312525749206543
train_856,control,-9.70719051361084,-5.6385345458984375
train_857,control,3.364041805267334,-3.0390710830688477
train_858,control,-7.491342544555664,-2.336583137512207
train_859,control,-3.539618730545044,2.1648550033569336
train_860,control,7.170158386230469,4.598275184631348
train_861,control,4.328066349029541,2.2142081260681152
train_862,control,-2.6912615299224854,-3.5036721229553223
train_863,control,5.4864583015441895,-7.523240089416504
train_864,control,-2.5898852348327637,3.5448338985443115
train_865,control,-11.192333221435547,-0.14980340003967285
train_866,control,11.38922119140625,-21.317121505737305
train_867,control,9.156585693359375,-4.760298728942871
train_868,control,-9.102120399475098,-1.8366036415100098
train_869,control,2.248659133911133,0.2504061460494995
train_870,control,-9.231847763061523,2.8566479682922363
train_871,control,-6.051199913024902,-6.310883522033691
train_872,control,-8.896099090576172,-6.444845199584961
train_873,control,-1.978610634803772,-0.09107023477554321
train_874,control,-1.2251697778701782,0.7954880595207214
train_875,control,0.42875298857688904,0.8397607207298279
train_876,control,-4.277359962463379,0.3467141389846802
train_877,control,-5.728928565979004,-8.124029159545898
train_878,control,5.579241752624512,1.9197447299957275
train_879,control,-7.576700687408447,-2.8990938663482666
train_880,control,6.471484661102295,2.1463582515716553
train_881,control,0.6213868260383606,-1.650262475013733
train_882,control,9.156137466430664,0.8850234746932983
train_883,control,-8.396784782409668,-3.659266233444214
train_884,control,-6.347001552581787,1.5262362957000732
train_885,control,0.0052016377449035645,0.5323488116264343
train_886,control,3.911794662475586,3.0994319915771484
train_887,control,8.554281234741211,2.986698865890503
train_888,control,9.813063621520996,-8.938108444213867
train_889,control,9.143376350402832,-8.882911682128906
train_890,control,18.766714096069336,-13.997167587280273
train_891,control,10.935544967651367,-1.4816336631774902
train_892,control,-7.812325477600098,-0.17476987838745117
train_893,control,6.000875473022461,7.102097511291504
train_894,control,-2.875713348388672,2.984198570251465
train_895,control,-10.090002059936523,-2.375148296356201
train_896,control,-7.454933166503906,-1.4054005146026611
train_897,control,2.7578022480010986,6.279151916503906
train_898,control,-4.336838722229004,-5.675882339477539
train_899,control,2.322601556777954,9.231929779052734
train_900,control,-10.415750503540039,2.3864829540252686
train_901,control,4.533428192138672,3.464236259460449
train_902,control,-9.666358947753906,-1.0210107564926147
train_903,control,-2.1037139892578125,0.5000383853912354
train_904,control,7.09765625,-1.5334218740463257
train_905,control,8.213354110717773,-2.0252108573913574
train_906,control,4.009145736694336,1.7784509658813477
train_907,control,-4.958045482635498,0.569046139717102
train_908,control,-5.222336769104004,0.8344680070877075
train_909,control,5.107616424560547,-2.9227042198181152
train_910,control,3.0939831733703613,4.6159210205078125
train_911,control,2.227071523666382,3.6778194904327393
train_912,control,4.095028877258301,-6.074041843414307
train_913,control,6.007508277893066,-0.20517975091934204
train_914,control,-9.808732032775879,0.09192270040512085
train_915,control,2.6209943294525146,0.5948135852813721
train_916,control,0.6785120368003845,-1.9139680862426758
train_917,control,-5.8026814460754395,-5.917845249176025
train_918,control,-0.7493423223495483,9.130338668823242
train_919,control,-7.132126331329346,-1.2102413177490234
train_920,control,-6.443417549133301,2.2571120262145996
train_921,control,5.317936897277832,-8.523900985717773
train_922,control,1.8326027393341064,6.443048477172852
train_923,control,-1.3852581977844238,-10.27310562133789
train_924,control,-5.755861282348633,0.13493764400482178
train_925,control,2.5191564559936523,-0.5313165187835693
train_926,control,-3.2868239879608154,-0.20674929022789001
train_927,control,3.138014316558838,-1.2323815822601318
train_928,control,-0.5617612600326538,2.8934731483459473
train_929,control,-0.42492449283599854,3.1397571563720703
train_930,control,-6.31904411315918,5.20084285736084
train_931,control,1.191595435142517,-2.8384158611297607
train_932,control,-2.9357783794403076,3.555879831314087
train_933,control,1.6831231117248535,6.534839630126953
train_934,control,4.100412368774414,-11.873931884765625
train_935,control,0.25190287828445435,-0.13085998594760895
train_936,control,-5.400214195251465,1.9496662616729736
train_937,control,-11.299824714660645,-6.1381096839904785
train_938,control,1.7626032829284668,3.7959108352661133
train_939,control,-8.881962776184082,1.4732517004013062
train_940,control,1.0245907306671143,4.281368732452393
train_941,control,7.835482120513916,4.145035266876221
train_942,control,-8.212614059448242,4.0034308433532715
train_943,control,16.15534019470215,-9.595132827758789
train_944,control,8.828604698181152,-2.708723545074463
train_945,control,5.020336151123047,4.038128852844238
train_946,control,8.008245468139648,0.9203987121582031
train_947,control,-6.80733585357666,0.6300382614135742
train_948,control,-5.053252220153809,-4.401280403137207
train_949,control,-11.00070571899414,-1.4689114093780518
train_950,control,-7.058563709259033,3.2046728134155273
train_951,control,-0.7397258877754211,-6.893866062164307
train_952,control,-8.894882202148438,-3.7951419353485107
train_953,control,-4.201719284057617,-5.678447723388672
train_954,control,-6.708246231079102,-4.900725364685059
train_955,control,-11.595442771911621,-3.390580892562866
train_956,control,-7.1098833084106445,-3.016963243484497
train_957,control,1.2062865495681763,-6.326988220214844
train_958,control,7.714017391204834,-9.260932922363281
train_959,control,5.116890907287598,0.3608360290527344
train_960,control,1.2043907642364502,2.77358078956604
train_961,control,8.209992408752441,2.2760963439941406
train_962,control,7.457035541534424,-0.7377965450286865
train_963,control,-0.7845176458358765,4.360898017883301
train_964,control,-4.606879711151123,-3.885842800140381
train_965,control,7.5189056396484375,0.7059106826782227
train_966,control,13.535435676574707,1.5320881605148315
train_967,control,-2.150956630706787,-0.06288301944732666
train_968,control,-3.095493793487549,-0.5097082853317261
train_969,control,7.267821311950684,3.5092554092407227
train_970,control,2.80218505859375,-3.8728086948394775
train_971,control,-2.3607969284057617,-6.188190460205078
train_972,control,9.0136137008667,1.765615463256836
train_973,control,-3.9678845405578613,-7.613551616668701
train_974,control,10.582508087158203,5.001297950744629
train_975,control,-8.332239151000977,1.7478468418121338
train_976,control,9.398110389709473,0.40875303745269775
train_977,control,-1.0388998985290527,3.3363852500915527
train_978,control,3.611236095428467,-3.5019450187683105
train_979,control,-7.170105457305908,-9.708005905151367
train_980,control,3.2538139820098877,0.5974858999252319
train_981,control,-4.217567443847656,3.8379292488098145
train_982,control,1.8965442180633545,-9.818208694458008
train_983,control,-9.185457229614258,-5.77723503112793
train_984,control,5.297491073608398,5.338352680206299
train_985,control,7.642666816711426,-1.292675495147705
train_986,control,11.630266189575195,-3.57340669631958
train_987,control,-9.478944778442383,3.5246739387512207
train_988,control,-6.766477108001709,6.5767316818237305
train_989,control,-1.1397813558578491,-8.04730224609375
train_990,control,4.752963066101074,0.8816815614700317
train_991,control,7.089564323425293,-6.970851898193359
train_992,control,-4.394613265991211,3.203869342803955
train_993,control,-5.333971977233887,-5.562615871429443
train_994,control,-2.848810911178589,-2.759549617767334
train_995,control,-6.235118389129639,-4.664035797119141
train_996,control,-6.199308395385742,2.3990139961242676
train_997,control,-0.021554812788963318,0.27661648392677307
train_998,control,-3.3784523010253906,1.9890426397323608
train_999,control,5.7337493896484375,5.831780433654785
train_1000,control,1.9230798482894897,1.9761395454406738
train_1001,control,2.7281577587127686,6.4833173751831055
train_1002,control,-7.264878273010254,0.7842862606048584
train_1003,control,6.404265403747559,-4.243220329284668
train_1004,control,3.4408044815063477,-1.9619024991989136
train_1005,control,1.3758487701416016,-2.3454182147979736
train_1006,control,-1.670579433441162,1.804095983505249
train_1007,control,2.0574052333831787,-1.225285530090332
train_1008,control,-4.094717502593994,-2.7670445442199707
train_1009,control,1.5719120502471924,-7.205599784851074
train_1010,control,-6.803911209106445,-1.4090495109558105
train_1011,control,-2.408500909805298,-11.967567443847656
train_1012,control,-5.181143760681152,-3.8771228790283203
train_1013,control,3.9334769248962402,0.9505512118339539
train_1014,control,-0.3369104862213135,0.9100804328918457
train_1015,control,-4.082253456115723,1.6851606369018555
train_1016,control,-10.502379417419434,1.2052550315856934
train_1017,control,-5.664053440093994,3.6882760524749756
train_1018,control,2.761920928955078,0.9107844829559326
train_1019,control,-4.196483612060547,-1.7017157077789307
train_1020,control,-2.52706241607666,-0.20784182846546173
train_1021,control,-4.989799499511719,-1.9445946216583252
train_1022,control,7.632251262664795,1.1169359683990479
train_1023,control,4.089714050292969,-0.332506388425827
train_1024,control,-2.636324644088745,-1.060330867767334
train_1025,control,2.9215731620788574,-1.7854723930358887
train_1026,control,6.823841094970703,-5.138524532318115
train_1027,control,-3.711247205734253,-3.998694896697998
train_1028,control,-1.6382471323013306,4.914137840270996
train_1029,control,-5.00297737121582,-0.21987169981002808
train_1030,control,-1.528939962387085,0.7459444999694824
train_1031,control,-8.33450698852539,-2.9814834594726562
train_1032,control,1.7146883010864258,4.264519691467285
train_1033,control,0.2696930170059204,4.036460876464844
train_1034,control,0.08128100633621216,-3.1207494735717773
train_1035,control,-3.151127338409424,-4.850009918212891
train_1036,control,-0.11908520013093948,0.5951189994812012
train_1037,control,-2.107491970062256,3.2590339183807373
train_1038,control,-0.26134151220321655,1.8739714622497559
train_1039,control,2.463305950164795,-1.884999394416809
train_1040,control,0.34084147214889526,2.37571120262146
train_1041,control,-2.229072093963623,-2.6857810020446777
train_1042,control,1.350914478302002,4.352673053741455
train_1043,control,-2.992401599884033,0.13452190160751343
train_1044,control,-15.861296653747559,-1.4466347694396973
train_1045,control,-0.8145069479942322,-0.03043869137763977
train_1046,control,15.121857643127441,-3.1409311294555664
train_1047,control,-3.9688100814819336,3.6671900749206543
train_1048,control,1.5813227891921997,2.6241111755371094
train_1049,control,0.007669687271118164,1.8119983673095703
train_1050,control,6.003211498260498,-1.0197416543960571
train_1051,control,-5.822514057159424,0.35402220487594604
train_1052,control,3.413693904876709,-0.8979940414428711
train_1053,control,-0.6601451635360718,-1.3244297504425049
train_1054,control,-4.788717269897461,-0.7646947503089905
train_1055,control,-8.09481430053711,1.471534013748169
train_1056,control,1.536287784576416,-1.7600915431976318
train_1057,control,-9.423856735229492,-3.516040802001953
train_1058,control,-11.38064956665039,-4.484933853149414
train_1059,control,13.458728790283203,0.958450436592102
train_1060,control,-5.276359558105469,1.3352775573730469
train_1061,control,-6.555116653442383,-3.6932623386383057
train_1062,control,-14.532682418823242,1.404823899269104
train_1063,control,8.651102066040039,-6.356489181518555
train_1064,control,-2.5268349647521973,1.7516992092132568
train_1065,control,5.79083776473999,3.925903797149658
train_1066,control,1.8961608409881592,4.89988899230957
train_1067,control,-6.063396453857422,-5.534023284912109
train_1068,control,2.020249605178833,0.36098921298980713
train_1069,control,9.602132797241211,0.7960559725761414
train_1070,control,-4.36681604385376,0.49268460273742676
train_1071,control,7.395798683166504,-2.9969773292541504
train_1072,control,-3.064311981201172,1.6490139961242676
train_1073,control,-0.6137791872024536,0.752143383026123
train_1074,control,-8.315492630004883,0.1767619252204895
train_1075,control,-9.337766647338867,-2.313270092010498
train_1076,control,0.9622889161109924,3.57332706451416
train_1077,control,1.594365119934082,-4.720675468444824
train_1078,control,3.9496359825134277,8.753634452819824
train_1079,control,-0.1750989556312561,-6.714705467224121
train_1080,control,7.376533031463623,-8.548712730407715
train_1081,control,-2.9092891216278076,3.8346452713012695
train_1082,control,3.616513967514038,3.9953088760375977
train_1083,control,-8.047208786010742,-3.7173948287963867
train_1084,control,-8.108959197998047,-2.058884620666504
train_1085,control,0.9018345475196838,1.3979214429855347
train_1086,control,7.624179840087891,4.422325611114502
train_1087,control,-4.780599117279053,0.1293565034866333
train_1088,control,5.232481002807617,-3.8874826431274414
train_1089,control,11.761670112609863,-0.029575705528259277
train_1090,control,-13.440657615661621,2.241170883178711
train_1091,control,-1.3779946565628052,-2.8798108100891113
train_1092,control,-8.769095420837402,0.4746514558792114
train_1093,control,1.8942766189575195,-5.318088531494141
train_1094,control,-5.347212791442871,0.7951483726501465
train_1095,control,-3.514230966567993,11.779139518737793
train_1096,control,1.3304259777069092,-3.4380369186401367
train_1097,control,3.506671905517578,6.370821952819824
train_1098,control,-4.1621246337890625,-3.867889404296875
train_1099,control,-8.30859375,-3.67960786819458
train_1100,control,-0.5594015121459961,0.6286423802375793
train_1101,control,-6.871028423309326,-3.7978873252868652
train_1102,control,2.1507391929626465,2.1614131927490234
train_1103,control,-1.7640721797943115,-0.3323945105075836
train_1104,control,-12.643779754638672,-0.986535906791687
train_1105,control,-2.664607048034668,-11.605772972106934
train_1106,control,10.240657806396484,4.255132675170898
train_1107,control,-6.416260719299316,-1.881556510925293
train_1108,control,-5.5441131591796875,0.9265011548995972
train_1109,control,0.3679327964782715,-10.372665405273438
train_1110,control,4.8138628005981445,-15.78846549987793
train_1111,control,6.129439353942871,3.6196889877319336
train_1112,control,-4.91294002532959,0.5722250938415527
train_1113,control,-2.040113687515259,1.3714840412139893
train_1114,control,2.5888912677764893,3.4911577701568604
train_1115,control,2.337822198867798,0.7246956825256348
train_1116,control,4.680174350738525,4.209378242492676
train_1117,control,-0.3312643766403198,7.216071605682373
train_1118,control,11.776796340942383,7.337027549743652
train_1119,control,-0.5126936435699463,2.8940651416778564
train_1120,control,1.8525259494781494,6.636693954467773
train_1121,control,14.233405113220215,-2.982785224914551
train_1122,control,-3.679149627685547,0.08292359113693237
train_1123,control,4.8800554275512695,-3.439849615097046
train_1124,control,0.6731503009796143,7.186200141906738
train_1125,control,-10.175924301147461,-0.435172438621521
train_1126,control,6.993290901184082,4.439047813415527
train_1127,control,-4.760678291320801,-1.157477855682373
train_1128,control,-0.9769995808601379,4.446998596191406
train_1129,control,4.016565799713135,-7.005438804626465
train_1130,control,-1.8628816604614258,-3.7916641235351562
train_1131,control,-5.141066074371338,-6.461735725402832
train_1132,control,3.059171438217163,0.018018662929534912
train_1133,control,-3.54180908203125,0.40145382285118103
train_1134,control,2.2257261276245117,-0.9787530899047852
train_1135,control,6.520116806030273,4.529809951782227
train_1136,control,-7.218606948852539,-4.605957984924316
train_1137,control,4.426569938659668,4.1000189781188965
train_1138,control,5.255744934082031,6.238296985626221
train_1139,control,2.7890172004699707,-3.453803300857544
train_1140,control,-3.8986361026763916,4.441171646118164
train_1141,control,-4.46501350402832,1.012380599975586
train_1142,control,3.308835983276367,0.2188677191734314
train_1143,control,-5.694796562194824,8.303750991821289
train_1144,control,-7.678685665130615,1.13120698928833
train_1145,control,-1.8267168998718262,2.044543743133545
train_1146,control,7.334152698516846,-4.486751079559326
train_1147,control,-1.2429277896881104,3.7109837532043457
train_1148,control,-1.4595637321472168,-2.8136041164398193
train_1149,control,4.491354942321777,7.636858940124512
train_1150,control,8.512469291687012,-2.5075533390045166
train_1151,control,-6.551861763000488,0.9955729246139526
train_1152,control,-0.14482766389846802,2.227492332458496
train_1153,control,1.6715545654296875,3.2036030292510986
train_1154,control,-5.203210830688477,3.2906460762023926
train_1155,control,-8.028379440307617,4.7318010330200195
train_1156,control,-0.4978622496128082,-2.5524556636810303
train_1157,control,-12.028190612792969,-2.255399465560913
train_1158,control,4.924887657165527,5.266653060913086
train_1159,control,7.6199951171875,5.662237644195557
train_1160,control,10.592019081115723,-6.6394782066345215
train_1161,control,1.9420924186706543,2.428643226623535
train_1162,control,-7.543790817260742,-6.884779930114746
